id,车型,车号,终端号,经度,纬度,海拔,时间,是否库内,车次,速度,插入时间
10467,225,250B,12168,110.4408687967,39.0380981878,984.0667302795,2016/6/22 19:07:50,0,17004,17,2016/6/22 19:07:49
10489,225,250B,12168,110.4408552066,39.03800994,984.0202649077,2016/6/22 19:07:52,0,17004,17,2016/6/22 19:07:49
10506,225,250B,12168,110.440840146,39.0379213331,984.0864802068,2016/6/22 19:07:54,0,17004,17,2016/6/22 19:07:49
10538,225,250B,12168,110.4408236255,39.0378329612,984.1681670649,2016/6/22 19:07:56,0,17004,17,2016/6/22 19:07:49
10542,225,250B,12168,110.4408096303,39.0377451562,984.1722545289,2016/6/22 19:07:58,0,17004,17,2016/6/22 19:07:49
10546,225,250B,12168,110.4407975937,39.0376578683,984.1531686047,2016/6/22 19:08:00,0,17004,17,2016/6/22 19:07:49
10575,225,250B,12168,110.4407860411,39.0375718479,984.1034432966,2016/6/22 19:08:02,0,17004,17,2016/6/22 19:07:49
10581,225,250B,12168,110.4407738432,39.037485047,984.1764829298,2016/6/22 19:08:04,0,17004,17,2016/6/22 19:08:19
10583,225,250B,12168,110.4407610089,39.0373986841,984.2213104637,2016/6/22 19:08:06,0,17004,17,2016/6/22 19:08:19
10588,225,250B,12168,110.4407474555,39.0373123681,984.1168371486,2016/6/22 19:08:08,0,17004,17,2016/6/22 19:08:19
10620,225,250B,12168,110.4407330089,39.0372259869,983.9419166846,2016/6/22 19:08:10,0,17004,17,2016/6/22 19:08:19
10632,225,250B,12168,110.4407227086,39.0371414093,983.7581943497,2016/6/22 19:08:12,0,17004,17,2016/6/22 19:08:19
10650,225,250B,12168,110.4407087392,39.0370546623,983.7762882551,2016/6/22 19:08:14,0,17004,17,2016/6/22 19:08:19
10655,225,250B,12168,110.440694702,39.0369691076,983.8851774568,2016/6/22 19:08:16,0,17004,17,2016/6/22 19:08:19
10662,225,250B,12168,110.4406815009,39.0368844249,983.9699377231,2016/6/22 19:08:18,0,17004,17,2016/6/22 19:08:19
10699,225,250B,12168,110.4406662036,39.036800625,984.0608352358,2016/6/22 19:08:20,0,17004,17,2016/6/22 19:08:19
10710,225,250B,12168,110.4406509063,39.0367161256,984.0887648016,2016/6/22 19:08:22,0,17004,17,2016/6/22 19:08:19
10714,225,250B,12168,110.4406371623,39.0366332858,984.2070061248,2016/6/22 19:08:24,0,17004,17,2016/6/22 19:08:19
10740,225,250B,12168,110.4406227395,39.0365522249,984.319822995,2016/6/22 19:08:26,0,17004,17,2016/6/22 19:08:20
10747,225,250B,12168,110.4406079942,39.0364701791,984.4404946249,2016/6/22 19:08:28,0,17004,17,2016/6/22 19:08:20
10762,225,250B,12168,110.4405942463,39.036387679,984.3693627119,2016/6/22 19:08:30,0,17004,17,2016/6/22 19:08:20
10773,225,250B,12168,110.440582094,39.0363061271,984.4224349661,2016/6/22 19:08:32,0,17004,17,2016/6/22 19:08:20
10801,225,250B,12168,110.4405694942,39.0362248199,984.4102559704,2016/6/22 19:08:34,0,17004,15,2016/6/22 19:08:50
10803,225,250B,12168,110.4405572849,39.0361442147,984.3813443221,2016/6/22 19:08:36,0,17004,15,2016/6/22 19:08:50
10810,225,250B,12168,110.4405451287,39.0360633522,984.2765324265,2016/6/22 19:08:38,0,17004,15,2016/6/22 19:08:50
10815,225,250B,12168,110.4405329706,39.0359831143,984.1179640768,2016/6/22 19:08:40,0,17004,15,2016/6/22 19:08:50
10845,225,250B,12168,110.4405210289,39.0359038861,984.0593048399,2016/6/22 19:08:42,0,17004,15,2016/6/22 19:08:50
10850,225,250B,12168,110.44050976,39.0358259419,983.9518569112,2016/6/22 19:08:44,0,17004,15,2016/6/22 19:08:50
10858,225,250B,12168,110.4404983407,39.035749918,983.9148800643,2016/6/22 19:08:46,0,17004,15,2016/6/22 19:08:50
10883,225,250B,12168,110.4404867453,39.035675456,983.9974696022,2016/6/22 19:08:48,0,17004,15,2016/6/22 19:08:50
10891,225,250B,12168,110.4404761198,39.0356021348,984.0032427879,2016/6/22 19:08:50,0,17004,15,2016/6/22 19:08:50
10895,225,250B,12168,110.4404669649,39.0355293124,983.9089548942,2016/6/22 19:08:52,0,17004,15,2016/6/22 19:08:50
10933,225,250B,12168,110.4404580372,39.0354573242,983.7480826983,2016/6/22 19:08:54,0,17004,15,2016/6/22 19:08:50
10942,225,250B,12168,110.4404486109,39.0353860529,983.7272147201,2016/6/22 19:08:56,0,17004,15,2016/6/22 19:08:50
10946,225,250B,12168,110.4404406827,39.0353155041,983.6550444672,2016/6/22 19:08:58,0,17004,15,2016/6/22 19:08:50
10987,225,250B,12168,110.4404325656,39.0352453586,983.6388141289,2016/6/22 19:09:00,0,17004,13,2016/6/22 19:09:20
10993,225,250B,12168,110.440424661,39.0351764924,983.5267762365,2016/6/22 19:09:02,0,17004,13,2016/6/22 19:09:20
10999,225,250B,12168,110.4404164977,39.0351085871,983.3943201862,2016/6/22 19:09:04,0,17004,13,2016/6/22 19:09:20
11003,225,250B,12168,110.4404044597,39.0350397755,983.4177287798,2016/6/22 19:09:06,0,17004,13,2016/6/22 19:09:20
11007,225,250B,12168,110.4403927847,39.0349725616,983.4764070259,2016/6/22 19:09:08,0,17004,13,2016/6/22 19:09:20
11027,225,250B,12168,110.4403814706,39.0349065206,983.4221146246,2016/6/22 19:09:10,0,17004,13,2016/6/22 19:09:20
11055,225,250B,12168,110.440370074,39.0348419072,983.4104903229,2016/6/22 19:09:12,0,17004,13,2016/6/22 19:09:20
11063,225,250B,12168,110.4403596217,39.0347776563,983.3333543055,2016/6/22 19:09:14,0,17004,13,2016/6/22 19:09:20
11067,225,250B,12168,110.4403503213,39.0347127897,983.3723072745,2016/6/22 19:09:16,0,17004,13,2016/6/22 19:09:20
11083,225,250B,12168,110.440340289,39.0346481404,983.3179910472,2016/6/22 19:09:18,0,17004,13,2016/6/22 19:09:20
11089,225,250B,12168,110.4403296351,39.0345846032,983.3654429326,2016/6/22 19:09:20,0,17004,13,2016/6/22 19:09:20
11099,225,250B,12168,110.4403194396,39.0345214852,983.3872524509,2016/6/22 19:09:22,0,17004,13,2016/6/22 19:09:20
11121,225,250B,12168,110.4403090533,39.0344584155,983.3230580045,2016/6/22 19:09:24,0,17004,13,2016/6/22 19:09:20
11155,225,250B,12168,110.4402982321,39.0343961895,983.2068450479,2016/6/22 19:09:26,0,17004,13,2016/6/22 19:09:20
11161,225,250B,12168,110.4402888835,39.0343346773,983.11991225,2016/6/22 19:09:28,0,17004,13,2016/6/22 19:09:20
11167,225,250B,12168,110.4402800505,39.0342731973,983.1397325601,2016/6/22 19:09:30,0,17004,13,2016/6/22 19:09:20
11172,225,250B,12168,110.4402705131,39.0342118784,983.0898505161,2016/6/22 19:09:32,0,17004,13,2016/6/22 19:09:20
11200,225,250B,12168,110.4402615974,39.0341507767,983.0578757208,2016/6/22 19:09:34,0,17004,12,2016/6/22 19:09:50
11205,225,250B,12168,110.4402531676,39.0340897582,982.9986340562,2016/6/22 19:09:36,0,17004,12,2016/6/22 19:09:50
11233,225,250B,12168,110.4402446424,39.0340299881,983.0066055954,2016/6/22 19:09:38,0,17004,12,2016/6/22 19:09:50
11237,225,250B,12168,110.4402350923,39.0339698192,983.1009599129,2016/6/22 19:09:40,0,17004,12,2016/6/22 19:09:50
11248,225,250B,12168,110.4402280908,39.0339121096,983.0967028206,2016/6/22 19:09:42,0,17004,12,2016/6/22 19:09:50
11272,225,250B,12168,110.4402189312,39.0338528526,983.1932155285,2016/6/22 19:09:44,0,17004,12,2016/6/22 19:09:50
11276,225,250B,12168,110.4402097972,39.0337938842,983.2343398947,2016/6/22 19:09:46,0,17004,12,2016/6/22 19:09:50
11305,225,250B,12168,110.4402001773,39.0337344128,983.2649587123,2016/6/22 19:09:48,0,17004,12,2016/6/22 19:09:50
11307,225,250B,12168,110.4401916758,39.0336763253,983.2330800174,2016/6/22 19:09:50,0,17004,12,2016/6/22 19:09:50
11326,225,250B,12168,110.4401829047,39.033618255,983.2465032469,2016/6/22 19:09:52,0,17004,12,2016/6/22 19:09:50
11344,225,250B,12168,110.4401729347,39.0335588343,983.3495908063,2016/6/22 19:09:54,0,17004,12,2016/6/22 19:09:50
11348,225,250B,12168,110.4401624492,39.0335002209,983.4215127258,2016/6/22 19:09:56,0,17004,12,2016/6/22 19:09:50
11355,225,250B,12168,110.4401530162,39.0334424399,983.4747172166,2016/6/22 19:09:58,0,17004,12,2016/6/22 19:09:50
11385,225,250B,12168,110.4401429783,39.0333836519,983.6182157695,2016/6/22 19:10:00,0,17004,12,2016/6/22 19:09:50
11388,225,250B,12168,110.4401338385,39.0333273965,983.57364971,2016/6/22 19:10:02,0,17004,12,2016/6/22 19:09:50
11395,225,250B,12168,110.4401248491,39.0332708298,983.6034873333,2016/6/22 19:10:04,0,17004,12,2016/6/22 19:09:50
11423,225,250B,12168,110.4401152784,39.0332148686,983.6774279568,2016/6/22 19:10:06,0,17004,11,2016/6/22 19:10:20
11431,225,250B,12168,110.4401049228,39.033159662,983.7591992728,2016/6/22 19:10:08,0,17004,11,2016/6/22 19:10:20
11444,225,250B,12168,110.4400948898,39.0331052303,983.8142351396,2016/6/22 19:10:10,0,17004,11,2016/6/22 19:10:20
11475,225,250B,12168,110.4400851734,39.0330530973,983.649728342,2016/6/22 19:10:12,0,17004,11,2016/6/22 19:10:20
11484,225,250B,12168,110.4400769296,39.0330010486,983.457818117,2016/6/22 19:10:14,0,17004,11,2016/6/22 19:10:20
11491,225,250B,12168,110.4400686663,39.0329467677,983.4763301788,2016/6/22 19:10:16,0,17004,11,2016/6/22 19:10:20
11519,225,250B,12168,110.4400604304,39.0328923608,983.5121183069,2016/6/22 19:10:18,0,17004,11,2016/6/22 19:10:20
11525,225,250B,12168,110.4400532835,39.0328400185,983.4080643049,2016/6/22 19:10:20,0,17004,11,2016/6/22 19:10:20
11531,225,250B,12168,110.4400471467,39.0327877507,983.1191405281,2016/6/22 19:10:22,0,17004,11,2016/6/22 19:10:20
11564,225,250B,12168,110.4400397006,39.0327357563,982.9515631665,2016/6/22 19:10:24,0,17004,11,2016/6/22 19:10:20
11567,225,250B,12168,110.4400318366,39.0326837457,982.8338524681,2016/6/22 19:10:26,0,17004,11,2016/6/22 19:10:20
11572,225,250B,12168,110.4400248234,39.0326325816,982.7590058949,2016/6/22 19:10:28,0,17004,11,2016/6/22 19:10:20
11603,225,250B,12168,110.4400164164,39.0325833234,982.7565996153,2016/6/22 19:10:30,0,17004,11,2016/6/22 19:10:20
11608,225,250B,12168,110.4400096116,39.0325358071,982.579154212,2016/6/22 19:10:32,0,17004,11,2016/6/22 19:10:20
11613,225,250B,12168,110.440001782,39.0324874022,982.4440071676,2016/6/22 19:10:34,0,17004,11,2016/6/22 19:10:20
11622,225,250B,12168,110.4399933179,39.0324393705,982.3847886305,2016/6/22 19:10:36,0,17004,8,2016/6/22 19:10:50
11627,225,250B,12168,110.4399847731,39.0323918622,982.3968106601,2016/6/22 19:10:38,0,17004,8,2016/6/22 19:10:50
11665,225,250B,12168,110.4399739218,39.0323434028,982.5708499653,2016/6/22 19:10:40,0,17004,8,2016/6/22 19:10:50
11675,225,250B,12168,110.4399644476,39.0322964159,982.7972817551,2016/6/22 19:10:42,0,17004,8,2016/6/22 19:10:50
11680,225,250B,12168,110.4399571442,39.0322512956,982.9109950513,2016/6/22 19:10:44,0,17004,8,2016/6/22 19:10:50
11719,225,250B,12168,110.4399511481,39.032207156,982.9062756998,2016/6/22 19:10:46,0,17004,8,2016/6/22 19:10:50
11723,225,250B,12168,110.4399446237,39.0321639943,982.9264227366,2016/6/22 19:10:48,0,17004,8,2016/6/22 19:10:50
11726,225,250B,12168,110.4399396121,39.0321214596,982.9559683129,2016/6/22 19:10:50,0,17004,8,2016/6/22 19:10:50
11751,225,250B,12168,110.4399353963,39.0320793241,982.9308587527,2016/6/22 19:10:52,0,17004,8,2016/6/22 19:10:50
11780,225,250B,12168,110.4399304064,39.0320393064,982.8856326668,2016/6/22 19:10:54,0,17004,8,2016/6/22 19:10:50
11784,225,250B,12168,110.4399246845,39.0320002057,982.810106935,2016/6/22 19:10:56,0,17004,8,2016/6/22 19:10:50
11792,225,250B,12168,110.4399194486,39.0319620977,982.7891774699,2016/6/22 19:10:58,0,17004,8,2016/6/22 19:10:50
11822,225,250B,12168,110.439914255,39.0319234882,982.8210437177,2016/6/22 19:11:00,0,17004,8,2016/6/22 19:10:50
11828,225,250B,12168,110.4399090466,39.0318852541,982.8173905006,2016/6/22 19:11:02,0,17004,8,2016/6/22 19:10:50
11834,225,250B,12168,110.4399038383,39.0318463903,982.7570624445,2016/6/22 19:11:04,0,17004,8,2016/6/22 19:10:50
11839,225,250B,12168,110.4398976453,39.0318078804,982.8388114804,2016/6/22 19:11:06,0,17004,8,2016/6/22 19:10:50
11865,225,250B,12168,110.4398898717,39.031769726,982.9830450686,2016/6/22 19:11:08,0,17004,4,2016/6/22 19:11:20
11874,225,250B,12168,110.4398839207,39.0317330742,983.1596717127,2016/6/22 19:11:10,0,17004,4,2016/6/22 19:11:20
11902,225,250B,12168,110.4398787635,39.0316978657,983.2656525122,2016/6/22 19:11:12,0,17004,4,2016/6/22 19:11:20
11909,225,250B,12168,110.4398739377,39.0316654901,983.2694709767,2016/6/22 19:11:14,0,17004,4,2016/6/22 19:11:20
11916,225,250B,12168,110.4398695131,39.0316355998,983.2663802691,2016/6/22 19:11:16,0,17004,4,2016/6/22 19:11:20
11937,225,250B,12168,110.4398655852,39.0316077858,983.2647497421,2016/6/22 19:11:18,0,17004,4,2016/6/22 19:11:20
11943,225,250B,12168,110.4398618421,39.0315822167,983.2255937569,2016/6/22 19:11:20,0,17004,4,2016/6/22 19:11:20
11953,225,250B,12168,110.4398585003,39.0315593428,983.1984199015,2016/6/22 19:11:22,0,17004,4,2016/6/22 19:11:20
11993,225,250B,12168,110.4398554919,39.0315395868,983.2047235314,2016/6/22 19:11:24,0,17004,4,2016/6/22 19:11:20
11997,225,250B,12168,110.4398530058,39.0315228252,983.2137667835,2016/6/22 19:11:26,0,17004,4,2016/6/22 19:11:20
12004,225,250B,12168,110.4398511225,39.0315093043,983.2235864745,2016/6/22 19:11:28,0,17004,4,2016/6/22 19:11:20
12025,225,250B,12168,110.4398498696,39.0314986882,983.232560535,2016/6/22 19:11:30,0,17004,4,2016/6/22 19:11:20
12034,225,250B,12168,110.4398489501,39.0314913997,983.293903403,2016/6/22 19:11:32,0,17004,4,2016/6/22 19:11:20
12038,225,250B,12168,110.4398484574,39.031487025,983.3055328168,2016/6/22 19:11:34,0,17004,4,2016/6/22 19:11:20
12042,225,250B,12168,110.4398481073,39.0314863062,983.3087087339,2016/6/22 19:11:36,0,17004,4,2016/6/22 19:11:20
12063,225,250B,12168,110.4398481201,39.0314864154,983.2778617246,2016/6/22 19:11:38,0,17004,0,2016/6/22 19:11:50
12070,225,250B,12168,110.4398481328,39.0314864548,983.2407172406,2016/6/22 19:11:40,0,17004,0,2016/6/22 19:11:50
12073,225,250B,12168,110.4398481456,39.031486634,983.2161677051,2016/6/22 19:11:42,0,17004,0,2016/6/22 19:11:50
12100,225,250B,12168,110.4398479017,39.0314872895,983.2375538666,2016/6/22 19:11:44,0,17004,0,2016/6/22 19:11:50
12126,225,250B,12168,110.4398479144,39.0314875387,983.2193018049,2016/6/22 19:11:46,0,17004,0,2016/6/22 19:11:50
12145,225,250B,12168,110.4398479951,39.031487575,983.1984464871,2016/6/22 19:11:48,0,17004,0,2016/6/22 19:11:50
12154,225,250B,12168,110.4398480757,39.0314874714,983.1649962254,2016/6/22 19:11:50,0,17004,0,2016/6/22 19:11:50
12157,225,250B,12168,110.4398482646,39.031487418,983.1405562032,2016/6/22 19:11:52,0,17004,0,2016/6/22 19:11:50
12200,225,250B,12168,110.4398482646,39.0314872081,983.1216637818,2016/6/22 19:11:54,0,17004,0,2016/6/22 19:11:50
12203,225,250B,12168,110.439848481,39.0314870285,983.1144943759,2016/6/22 19:11:56,0,17004,0,2016/6/22 19:11:50
12209,225,250B,12168,110.4398485764,39.0314867595,983.1354592098,2016/6/22 19:11:58,0,17004,0,2016/6/22 19:11:50
12236,225,250B,12168,110.4398486315,39.0314864374,983.163702962,2016/6/22 19:12:00,0,17004,0,2016/6/22 19:11:50
12242,225,250B,12168,110.4398488351,39.0314863584,983.2062729876,2016/6/22 19:12:02,0,17004,0,2016/6/22 19:11:50
12247,225,250B,12168,110.4398490663,39.0314861534,983.2661136249,2016/6/22 19:12:04,0,17004,0,2016/6/22 19:11:50
12276,225,250B,12168,110.4398492572,39.0314859652,983.3395306598,2016/6/22 19:12:06,0,17004,0,2016/6/22 19:12:20
12282,225,250B,12168,110.439849448,39.031485777,983.4129476938,2016/6/22 19:12:08,0,17004,0,2016/6/22 19:12:20
12315,225,250B,12168,110.4398500865,39.0314853441,983.5516309096,2016/6/22 19:12:12,0,17004,0,2016/6/22 19:12:20
12319,225,250B,12168,110.4398502498,39.031485282,983.6077773292,2016/6/22 19:12:14,0,17004,0,2016/6/22 19:12:20
12326,225,250B,12168,110.4398505213,39.0314852,983.666636521,2016/6/22 19:12:16,0,17004,0,2016/6/22 19:12:20
12361,225,250B,12168,110.4398507928,39.0314850481,983.71919824,2016/6/22 19:12:18,0,17004,0,2016/6/22 19:12:20
12365,225,250B,12168,110.4398510643,39.0314848963,983.771759958,2016/6/22 19:12:20,0,17004,0,2016/6/22 19:12:20
12372,225,250B,12168,110.4398513761,39.0314848675,983.823340226,2016/6/22 19:12:22,0,17004,0,2016/6/22 19:12:20
12376,225,250B,12168,110.4398517961,39.031484679,983.8650383214,2016/6/22 19:12:24,0,17004,0,2016/6/22 19:12:20
12405,225,250B,12168,110.4398522162,39.0314844905,983.9067364149,2016/6/22 19:12:26,0,17004,0,2016/6/22 19:12:20
12409,225,250B,12168,110.4398525683,39.0314843749,983.938442817,2016/6/22 19:12:28,0,17004,0,2016/6/22 19:12:20
12430,225,250B,12168,110.4398531093,39.0314844158,983.964601621,2016/6/22 19:12:30,0,17004,0,2016/6/22 19:12:20
12433,225,250B,12168,110.4398536907,39.0314844399,983.9771840302,2016/6/22 19:12:32,0,17004,0,2016/6/22 19:12:20
12464,225,250B,12168,110.4398542317,39.0314844807,984.0033428352,2016/6/22 19:12:34,0,17004,0,2016/6/22 19:12:50
12470,225,250B,12168,110.4398548533,39.0314846279,984.0149437981,2016/6/22 19:12:36,0,17004,0,2016/6/22 19:12:50
12478,225,250B,12168,110.4398554071,39.031484918,984.0228505395,2016/6/22 19:12:38,0,17004,0,2016/6/22 19:12:50
12509,225,250B,12168,110.4398559609,39.0314852781,984.0370547567,2016/6/22 19:12:40,0,17004,0,2016/6/22 19:12:50
12514,225,250B,12168,110.4398563662,39.0314856747,984.0621225964,2016/6/22 19:12:42,0,17004,0,2016/6/22 19:12:50
12517,225,250B,12168,110.4398567035,39.0314861444,984.0771987438,2016/6/22 19:12:44,0,17004,0,2016/6/22 19:12:50
12544,225,250B,12168,110.4398570812,39.0314867371,984.0912934467,2016/6/22 19:12:46,0,17004,0,2016/6/22 19:12:50
12550,225,250B,12168,110.4398573911,39.0314874728,984.1016939273,2016/6/22 19:12:48,0,17004,0,2016/6/22 19:12:50
12553,225,250B,12168,110.4398576055,39.0314884774,984.0911295796,2016/6/22 19:12:50,0,17004,0,2016/6/22 19:12:50
12567,225,250B,12168,110.4398578326,39.0314895914,984.0497182244,2016/6/22 19:12:52,0,17004,0,2016/6/22 19:12:50
12572,225,250B,12168,110.4398581533,39.0314909909,983.9691994954,2016/6/22 19:12:54,0,17004,0,2016/6/22 19:12:50
12576,225,250B,12168,110.4398584463,39.0314924465,983.8651126837,2016/6/22 19:12:56,0,17004,0,2016/6/22 19:12:50
12606,225,250B,12168,110.43985882,39.0314940084,983.7464680355,2016/6/22 19:12:58,0,17004,0,2016/6/22 19:12:50
12609,225,250B,12168,110.4398591534,39.0314953772,983.6225073626,2016/6/22 19:13:00,0,17004,0,2016/6/22 19:12:50
12617,225,250B,12168,110.4398595271,39.0314967293,983.4849702986,2016/6/22 19:13:02,0,17004,0,2016/6/22 19:12:50
12658,225,250B,12168,110.4398599008,39.0314980113,983.3411357636,2016/6/22 19:13:04,0,17004,0,2016/6/22 19:13:20
12665,225,250B,12168,110.439860302,39.0314991673,983.2145718429,2016/6/22 19:13:06,0,17004,0,2016/6/22 19:13:20
12670,225,250B,12168,110.4398606502,39.0315000909,983.1198363742,2016/6/22 19:13:08,0,17004,0,2016/6/22 19:13:20
12684,225,250B,12168,110.4398611744,39.0315009217,983.037805371,2016/6/22 19:13:10,0,17004,0,2016/6/22 19:13:20
12740,225,250B,12168,110.4398617134,39.0315015172,983.0038919868,2016/6/22 19:13:12,0,17004,0,2016/6/22 19:13:20
12749,225,250B,12168,110.4398639286,39.0315021178,982.9851392088,2016/6/22 19:13:19,0,17004,0,2016/6/22 19:13:20
12763,225,250B,12168,110.439864444,39.0315016603,983.0478021279,2016/6/22 19:13:21,0,17004,0,2016/6/22 19:13:20
12773,225,250B,12168,110.43986469,39.0315008701,983.124273004,2016/6/22 19:13:23,0,17004,0,2016/6/22 19:13:20
12782,225,250B,12168,110.4398648828,39.0314998475,983.2325723311,2016/6/22 19:13:25,0,17004,0,2016/6/22 19:13:20
12790,225,250B,12168,110.4398648465,39.0314986852,983.3599956464,2016/6/22 19:13:27,0,17004,0,2016/6/22 19:13:20
12822,225,250B,12168,110.439864702,39.0314974029,983.472111241,2016/6/22 19:13:29,0,17004,0,2016/6/22 19:13:20
12828,225,250B,12168,110.4398645575,39.0314959806,983.5716318879,2016/6/22 19:13:31,0,17004,0,2016/6/22 19:13:20
12855,225,250B,12168,110.439864589,39.0314943256,983.6712620547,2016/6/22 19:13:33,0,17004,1,2016/6/22 19:13:50
12859,225,250B,12168,110.4398643914,39.0314921113,983.7522313688,2016/6/22 19:13:35,0,17004,1,2016/6/22 19:13:50
12866,225,250B,12168,110.439864058,39.0314904626,983.8510021521,2016/6/22 19:13:37,0,17004,1,2016/6/22 19:13:50
12871,225,250B,12168,110.4398631856,39.0314880086,983.9647939149,2016/6/22 19:13:39,0,17004,1,2016/6/22 19:13:50
12897,225,250B,12168,110.4398618657,39.0314850296,983.9440472974,2016/6/22 19:13:41,0,17004,1,2016/6/22 19:13:50
12899,225,250B,12168,110.4398609018,39.0314799165,983.9932843875,2016/6/22 19:13:43,0,17004,1,2016/6/22 19:13:50
12911,225,250B,12168,110.4398597216,39.0314744933,984.0056086266,2016/6/22 19:13:45,0,17004,1,2016/6/22 19:13:50
12916,225,250B,12168,110.4398586752,39.0314696185,983.9904390275,2016/6/22 19:13:47,0,17004,1,2016/6/22 19:13:50
12939,225,250B,12168,110.4398577369,39.0314646541,983.9716847762,2016/6/22 19:13:49,0,17004,1,2016/6/22 19:13:50
12947,225,250B,12168,110.43985696,39.0314601121,983.9427072899,2016/6/22 19:13:51,0,17004,1,2016/6/22 19:13:50
12953,225,250B,12168,110.4398559814,39.0314553043,983.9501244668,2016/6/22 19:13:53,0,17004,1,2016/6/22 19:13:50
12986,225,250B,12168,110.4398552044,39.0314502026,983.8707673121,2016/6/22 19:13:55,0,17004,1,2016/6/22 19:13:50
12991,225,250B,12168,110.4398541599,39.0314440038,983.8463980546,2016/6/22 19:13:57,0,17004,1,2016/6/22 19:13:50
13073,225,250B,12168,110.4398530624,39.0314373627,983.8349649515,2016/6/22 19:13:59,0,17004,1,2016/6/22 19:13:50
13079,225,250B,12168,110.4398517357,39.0314301622,983.8048711475,2016/6/22 19:14:01,0,17004,1,2016/6/22 19:13:50
13096,225,250B,12168,110.4398504385,39.0314216514,983.7954431716,2016/6/22 19:14:03,0,17004,1,2016/6/22 19:13:50
